"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Madhya Pradesh","Umaria","2022-07-26","2022","07","7.453406386","IMD GRID MODEL"
"Madhya Pradesh","Umaria","2022-07-27","2022","07","11.11819476","IMD GRID MODEL"
"Madhya Pradesh","Umaria","2022-07-28","2022","07","1.567464104","IMD GRID MODEL"
"Madhya Pradesh","Umaria","2022-07-29","2022","07","2.657981195","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-01","2022","07","4.266452194","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-02","2022","07","12.81496688","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-03","2022","07","5.29241559","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-04","2022","07","13.92062252","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-05","2022","07","13.80082103","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-06","2022","07","0.250973242","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-07","2022","07","19.43091269","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-08","2022","07","13.22274149","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-09","2022","07","19.67802953","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-10","2022","07","33.69136547","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-11","2022","07","8.402547509","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-12","2022","07","18.76554985","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-13","2022","07","16.77811339","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-14","2022","07","4.5629599","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-15","2022","07","19.22128736","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-16","2022","07","15.13143073","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-17","2022","07","0.840065003","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-18","2022","07","22.73958719","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-19","2022","07","3.193620732","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-20","2022","07","1.426315226","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-21","2022","07","45.33640313","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-22","2022","07","8.172754469","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-23","2022","07","57.13000973","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-24","2022","07","9.786604035","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-25","2022","07","37.59948934","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-26","2022","07","11.9187466","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-27","2022","07","6.218673973","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-28","2022","07","2.587494059","IMD GRID MODEL"
"Madhya Pradesh","Vidisha","2022-07-29","2022","07","0.761330651","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-19","2022","07","7.18493691","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-18","2022","07","2.184210787","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-01","2022","07","3.520125071","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-02","2022","07","1.292586003","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-03","2022","07","0.45541778","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-04","2022","07","0.606013841","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-05","2022","07","5.883519014","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-06","2022","07","3.550023688","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-07","2022","07","3.784117563","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-08","2022","07","5.915010458","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-09","2022","07","13.56167983","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-10","2022","07","16.94400074","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-11","2022","07","8.675876599","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-12","2022","07","9.964997536","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-13","2022","07","6.767192443","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-14","2022","07","18.0617704","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-15","2022","07","6.514522884","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-16","2022","07","3.46003857","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-17","2022","07","1.527151559","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-20","2022","07","2.849092561","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-21","2022","07","2.116711424","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-22","2022","07","0.698929878","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-23","2022","07","0.130207905","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-24","2022","07","2.915106663","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-25","2022","07","2.748097964","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-26","2022","07","1.612052475","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-27","2022","07","3.461173079","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-28","2022","07","9.846320162","IMD GRID MODEL"
"Maharashtra","Ahmednagar","2022-07-29","2022","07","6.390957055","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-01","2022","07","2.077000928","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-02","2022","07","3.893515925","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-03","2022","07","0.790907455","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-04","2022","07","13.80128649","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-05","2022","07","20.14851914","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-06","2022","07","9.291754413","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-07","2022","07","9.829858336","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-08","2022","07","14.01613132","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-09","2022","07","7.637865093","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-10","2022","07","6.824129307","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-11","2022","07","1.758807867","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-12","2022","07","2.569311191","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-13","2022","07","23.93654328","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-14","2022","07","33.61297629","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-15","2022","07","6.621963845","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-16","2022","07","1.469753226","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-17","2022","07","3.586194114","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-18","2022","07","37.54534861","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-19","2022","07","37.9546273","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-20","2022","07","1.849024646","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-21","2022","07","2.7531684","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-22","2022","07","0.264769923","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-23","2022","07","9.236456468","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-24","2022","07","4.702137213","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-25","2022","07","4.66633237","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-26","2022","07","8.096581895","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-27","2022","07","4.906923371","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-28","2022","07","0.132205217","IMD GRID MODEL"
"Maharashtra","Akola","2022-07-29","2022","07","1.783925083","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-01","2022","07","7.707902688","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-03","2022","07","4.855870755","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-04","2022","07","5.792308302","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-05","2022","07","52.2871694","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-06","2022","07","14.2536592","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-08","2022","07","9.787016054","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-09","2022","07","8.544053437","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-10","2022","07","24.3840046","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-14","2022","07","31.62820627","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-16","2022","07","8.000831407","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-17","2022","07","2.842599959","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-20","2022","07","4.926952405","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-22","2022","07","0.199143766","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-23","2022","07","15.9189908","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-24","2022","07","27.29924998","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-25","2022","07","12.64266562","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-27","2022","07","5.406337417","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-28","2022","07","1.477398979","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-29","2022","07","2.569521962","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-02","2022","07","3.764181354","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-07","2022","07","12.52733555","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-11","2022","07","17.58011276","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-12","2022","07","9.821718109","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-13","2022","07","35.69894549","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-15","2022","07","19.10336918","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-18","2022","07","61.14778711","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-19","2022","07","39.26100673","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-21","2022","07","4.275449142","IMD GRID MODEL"
"Maharashtra","Amravati","2022-07-26","2022","07","15.36878851","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-01","2022","07","3.186748582","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-02","2022","07","3.030383826","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-03","2022","07","2.353089237","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-04","2022","07","1.475335537","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-05","2022","07","1.475138758","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-06","2022","07","7.458697844","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-07","2022","07","5.61298071","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-08","2022","07","11.12921768","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-09","2022","07","12.18935114","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-10","2022","07","12.28827156","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-11","2022","07","14.54293558","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-12","2022","07","5.991997261","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-13","2022","07","6.61152221","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-14","2022","07","23.07093272","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-15","2022","07","1.696111535","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-16","2022","07","1.620032117","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-17","2022","07","0.044378063","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-18","2022","07","5.970714893","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-19","2022","07","10.3877931","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-20","2022","07","8.054228643","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-21","2022","07","5.299320365","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-22","2022","07","0.476736987","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-23","2022","07","2.57619158","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-24","2022","07","6.229386942","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-25","2022","07","12.55749422","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-26","2022","07","1.594402274","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-27","2022","07","18.03767081","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-28","2022","07","8.459492744","IMD GRID MODEL"
"Maharashtra","Aurangabad","2022-07-29","2022","07","7.580396433","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-01","2022","07","2.598187","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-02","2022","07","1.516187168","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-03","2022","07","0.579168084","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-04","2022","07","4.558198164","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-05","2022","07","9.19186043","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-06","2022","07","6.324907011","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-07","2022","07","1.685058384","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-08","2022","07","4.603739021","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-09","2022","07","36.08279302","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-10","2022","07","12.35282628","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-11","2022","07","3.43441343","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-12","2022","07","5.727281653","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-13","2022","07","38.05119521","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-14","2022","07","37.04280286","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-15","2022","07","1.441847895","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-16","2022","07","1.385309912","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-17","2022","07","1.465046731","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-18","2022","07","10.14341254","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-19","2022","07","5.099147197","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-20","2022","07","1.957802612","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-21","2022","07","0.841411038","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-22","2022","07","0.862665095","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-23","2022","07","1.196895178","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-24","2022","07","6.605219646","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-25","2022","07","2.36411184","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-26","2022","07","2.245356715","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-27","2022","07","5.907928814","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-28","2022","07","4.048035024","IMD GRID MODEL"
"Maharashtra","Beed","2022-07-29","2022","07","6.842461912","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-01","2022","07","8.684396909","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-02","2022","07","3.870548845","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-03","2022","07","19.50334744","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-04","2022","07","26.59578154","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-05","2022","07","94.2360617","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-06","2022","07","7.306898715","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-07","2022","07","26.2454714","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-08","2022","07","1.207604658","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-09","2022","07","8.179315339","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-10","2022","07","11.9539537","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-11","2022","07","24.16854321","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-12","2022","07","42.33678285","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-13","2022","07","96.0256218","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-14","2022","07","24.70507248","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-15","2022","07","45.39137682","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-16","2022","07","16.57250191","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-17","2022","07","5.705838785","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-18","2022","07","49.39621005","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-19","2022","07","7.397645043","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-20","2022","07","2.391498138","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-21","2022","07","20.38783868","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-22","2022","07","7.009167081","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-23","2022","07","14.25031319","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-24","2022","07","21.65043526","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-25","2022","07","9.326090431","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-26","2022","07","12.75617539","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-27","2022","07","12.74333992","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-28","2022","07","1.382878639","IMD GRID MODEL"
"Maharashtra","Bhandara","2022-07-29","2022","07","4.15746989","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-01","2022","07","6.648116287","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-02","2022","07","2.052128305","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-03","2022","07","2.554850551","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-04","2022","07","11.54401115","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-05","2022","07","13.55130815","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-06","2022","07","9.434920948","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-07","2022","07","14.21614069","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-08","2022","07","10.79857362","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-09","2022","07","10.44190799","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-10","2022","07","10.26222253","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-11","2022","07","1.973530264","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-12","2022","07","1.221932117","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-13","2022","07","23.3168865","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-14","2022","07","40.33487042","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-15","2022","07","7.758973191","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-16","2022","07","0.373417198","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-17","2022","07","5.326580969","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-18","2022","07","40.05916219","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-19","2022","07","24.80144142","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-20","2022","07","2.652728466","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-21","2022","07","3.861055655","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-22","2022","07","0.299194529","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-23","2022","07","1.41863093","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-24","2022","07","6.493813499","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-25","2022","07","7.39478066","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-26","2022","07","5.103464024","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-27","2022","07","6.464298487","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-28","2022","07","2.126377989","IMD GRID MODEL"
"Maharashtra","Buldhana","2022-07-29","2022","07","3.28819862","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-01","2022","07","18.66558781","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-02","2022","07","5.144297903","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-03","2022","07","19.00080272","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-04","2022","07","32.70100591","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-05","2022","07","31.45054313","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-06","2022","07","10.63671019","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-07","2022","07","18.67509862","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-08","2022","07","40.84953538","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-09","2022","07","15.61264307","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-10","2022","07","52.20396371","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-11","2022","07","44.26268926","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-12","2022","07","47.8778864","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-13","2022","07","51.1485761","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-14","2022","07","55.94873131","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-15","2022","07","26.31005684","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-16","2022","07","15.45976343","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-17","2022","07","3.32645536","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-18","2022","07","88.95319718","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-19","2022","07","9.537377637","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-20","2022","07","2.498820753","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-21","2022","07","4.089337065","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-22","2022","07","3.329850079","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-23","2022","07","42.47225059","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-24","2022","07","23.85924623","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-25","2022","07","7.883546275","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-26","2022","07","10.26565558","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-27","2022","07","14.69371962","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-28","2022","07","1.79188908","IMD GRID MODEL"
"Maharashtra","Chandrapur","2022-07-29","2022","07","3.429505306","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-01","2022","07","2.707269712","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-02","2022","07","5.858753566","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-03","2022","07","8.8784579","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-04","2022","07","9.701498957","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-05","2022","07","2.629077863","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-06","2022","07","2.232154021","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-07","2022","07","15.82391051","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-08","2022","07","2.378352142","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-09","2022","07","15.60691709","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-10","2022","07","32.97983945","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-11","2022","07","36.04316604","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-12","2022","07","39.91504081","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-13","2022","07","1.437872341","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-14","2022","07","22.44321673","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-15","2022","07","1.393726273","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-16","2022","07","0.908259413","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-17","2022","07","1.71860554","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-18","2022","07","8.041754912","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-19","2022","07","27.39269664","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-20","2022","07","2.333424041","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-21","2022","07","0.784441479","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-22","2022","07","0.857290506","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-23","2022","07","1.809255889","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-24","2022","07","7.075803286","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-25","2022","07","6.353849624","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-26","2022","07","2.314568606","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-27","2022","07","3.074084062","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-28","2022","07","0.585493486","IMD GRID MODEL"
"Maharashtra","Dhule","2022-07-29","2022","07","6.120381114","IMD GRID MODEL"
"Maharashtra","Gadchiroli","2022-07-01","2022","07","17.77467618","IMD GRID MODEL"
"Maharashtra","Gadchiroli","2022-07-02","2022","07","8.90142587","IMD GRID MODEL"
"Maharashtra","Gadchiroli","2022-07-03","2022","07","21.56290473","IMD GRID MODEL"
"Maharashtra","Gadchiroli","2022-07-04","2022","07","36.43811087","IMD GRID MODEL"
"Maharashtra","Gadchiroli","2022-07-05","2022","07","48.12472699","IMD GRID MODEL"
"Maharashtra","Gadchiroli","2022-07-06","2022","07","15.11932987","IMD GRID MODEL"
"Maharashtra","Gadchiroli","2022-07-07","2022","07","23.41854593","IMD GRID MODEL"
"Maharashtra","Gadchiroli","2022-07-08","2022","07","23.04785938","IMD GRID MODEL"
"Maharashtra","Gadchiroli","2022-07-09","2022","07","37.84950269","IMD GRID MODEL"
"Maharashtra","Gadchiroli","2022-07-10","2022","07","65.48410722","IMD GRID MODEL"
"Maharashtra","Gadchiroli","2022-07-11","2022","07","54.27105826","IMD GRID MODEL"
"Maharashtra","Gadchiroli","2022-07-12","2022","07","58.98860667","IMD GRID MODEL"
"Maharashtra","Gadchiroli","2022-07-13","2022","07","76.44992021","IMD GRID MODEL"
"Maharashtra","Gadchiroli","2022-07-14","2022","07","33.08878698","IMD GRID MODEL"
"Maharashtra","Gadchiroli","2022-07-15","2022","07","28.50840745","IMD GRID MODEL"
"Maharashtra","Gadchiroli","2022-07-16","2022","07","11.65135415","IMD GRID MODEL"
"Maharashtra","Gadchiroli","2022-07-17","2022","07","13.63147938","IMD GRID MODEL"
"Maharashtra","Gadchiroli","2022-07-18","2022","07","92.46119459","IMD GRID MODEL"
"Maharashtra","Gadchiroli","2022-07-19","2022","07","10.55986335","IMD GRID MODEL"
"Maharashtra","Gadchiroli","2022-07-20","2022","07","4.488026571","IMD GRID MODEL"
"Maharashtra","Gadchiroli","2022-07-21","2022","07","8.510346887","IMD GRID MODEL"
